1009,雲林縣,64005,刀額新對蝦,94,191621.925
1009,雲林縣,64005,刀額新對蝦,95,99880.597
1009,雲林縣,64005,刀額新對蝦,96,72848.358
1009,雲林縣,64005,刀額新對蝦,97,137476.3
1009,雲林縣,64005,刀額新對蝦,98,88512.25
1009,雲林縣,64005,刀額新對蝦,99,50053.55
1009,雲林縣,64005,刀額新對蝦,100,57166.105
1009,雲林縣,64005,刀額新對蝦,101,61101
1009,雲林縣,64005,刀額新對蝦,102,52102
1009,雲林縣,64005,刀額新對蝦,103,38785
1009,雲林縣,64005,刀額新對蝦,104,34037.5
1009,雲林縣,64005,刀額新對蝦,105,41907.5
1009,雲林縣,64005,刀額新對蝦,106,42585.85
1009,雲林縣,64006,羅氏沼蝦,92,4816.89119
1009,雲林縣,64006,羅氏沼蝦,93,2547.04423
1009,雲林縣,64006,羅氏沼蝦,94,889.81767
1009,雲林縣,64006,羅氏沼蝦,95,199.68937
1009,雲林縣,64006,羅氏沼蝦,105,350.86
1009,雲林縣,64006,羅氏沼蝦,106,420
1009,雲林縣,64007,鬚赤蝦,94,226.778
1009,雲林縣,64007,鬚赤蝦,95,410.94
1009,雲林縣,64007,鬚赤蝦,96,859.93
1009,雲林縣,64007,鬚赤蝦,97,804.6
1009,雲林縣,64007,鬚赤蝦,98,540
1009,雲林縣,64007,鬚赤蝦,99,451.25
1009,雲林縣,64007,鬚赤蝦,100,549.375
1009,雲林縣,64007,鬚赤蝦,101,383.25
1009,雲林縣,64007,鬚赤蝦,102,214.55
1009,雲林縣,64007,鬚赤蝦,103,507.5
1009,雲林縣,64007,鬚赤蝦,104,467.25
1009,雲林縣,64007,鬚赤蝦,105,552.9
1009,雲林縣,64007,鬚赤蝦,106,421.75
1009,雲林縣,64008,劍蝦,94,654.91
1009,雲林縣,64008,劍蝦,95,804.13
1009,雲林縣,64008,劍蝦,96,863.94
1009,雲林縣,64008,劍蝦,97,2843.5
1009,雲林縣,64008,劍蝦,98,798.75
1009,雲林縣,64008,劍蝦,99,1102.5
1009,雲林縣,64008,劍蝦,100,1724.25
1009,雲林縣,64008,劍蝦,101,1907.5
1009,雲林縣,64008,劍蝦,102,1242.85
1009,雲林縣,64008,劍蝦,103,950.3
1009,雲林縣,64008,劍蝦,104,637
1009,雲林縣,64008,劍蝦,105,1505.7
1009,雲林縣,64008,劍蝦,106,867.1
1009,雲林縣,64009,管鞭蝦,97,0
1009,雲林縣,64009,管鞭蝦,98,875
1009,雲林縣,64009,管鞭蝦,99,759.5
1009,雲林縣,64009,管鞭蝦,100,308
1009,雲林縣,64009,管鞭蝦,101,402.5
1009,雲林縣,64009,管鞭蝦,102,413.1
1009,雲林縣,64009,管鞭蝦,103,445
1009,雲林縣,64009,管鞭蝦,104,301
1009,雲林縣,64009,管鞭蝦,105,489.6
1009,雲林縣,64009,管鞭蝦,106,204
1009,雲林縣,64010,凡納對蝦,92,98020.35088
1009,雲林縣,64010,凡納對蝦,93,90185.196
1009,雲林縣,64010,凡納對蝦,94,174216.113
1009,雲林縣,64010,凡納對蝦,95,99638.16
1009,雲林縣,64010,凡納對蝦,96,108955.198
1009,雲林縣,64010,凡納對蝦,97,134354.515
1009,雲林縣,64010,凡納對蝦,98,93683.35
1009,雲林縣,64010,凡納對蝦,99,64507.92
1009,雲林縣,64010,凡納對蝦,100,108624.604
1009,雲林縣,64010,凡納對蝦,101,144142.647
1009,雲林縣,64010,凡納對蝦,102,233368.6
1009,雲林縣,64010,凡納對蝦,103,135093
1009,雲林縣,64010,凡納對蝦,104,194691.9172
1009,雲林縣,64010,凡納對蝦,105,335035.039
1009,雲林縣,64010,凡納對蝦,106,196097.51
1009,雲林縣,64099,其他蝦類,92,10899.16608
1009,雲林縣,64099,其他蝦類,93,9352.6001
1009,雲林縣,64099,其他蝦類,94,61206.80454
1009,雲林縣,64099,其他蝦類,95,7890.028
1009,雲林縣,64099,其他蝦類,96,4520.0627
1009,雲林縣,64099,其他蝦類,97,8858
1009,雲林縣,64099,其他蝦類,98,464.8
1009,雲林縣,64099,其他蝦類,99,2540.729
1009,雲林縣,64099,其他蝦類,100,2395.75
1009,雲林縣,64099,其他蝦類,101,3867
1009,雲林縣,64099,其他蝦類,102,3471.3
1009,雲林縣,64099,其他蝦類,103,3544.75
1009,雲林縣,64099,其他蝦類,104,1832.25
1009,雲林縣,64099,其他蝦類,105,4218.5
1009,雲林縣,64099,其他蝦類,106,2652
1009,雲林縣,64100,龍蝦科,94,0
1009,雲林縣,64101,蝦姑,98,10.5
1009,雲林縣,64101,蝦姑,100,40.5
1009,雲林縣,64101,蝦姑,103,7.5
1009,雲林縣,64101,蝦姑,104,8.4
1009,雲林縣,64101,蝦姑,105,38.5
1009,雲林縣,64101,蝦姑,106,50.75
1009,雲林縣,64201,鋸緣青蟹,95,180
1009,雲林縣,64201,鋸緣青蟹,96,3522
1009,雲林縣,64201,鋸緣青蟹,97,21169.5
1009,雲林縣,64201,鋸緣青蟹,98,7192
1009,雲林縣,64201,鋸緣青蟹,99,312.816
1009,雲林縣,64201,鋸緣青蟹,100,6219
1009,雲林縣,64201,鋸緣青蟹,101,10890
1009,雲林縣,64201,鋸緣青蟹,102,2214
1009,雲林縣,64201,鋸緣青蟹,103,2370
1009,雲林縣,64201,鋸緣青蟹,104,3096
1009,雲林縣,64201,鋸緣青蟹,105,3793.5
1009,雲林縣,64201,鋸緣青蟹,106,2124
1009,雲林縣,64202,遠海梭子蟹,95,35.31
1009,雲林縣,64202,遠海梭子蟹,96,3039.87
1009,雲林縣,64202,遠海梭子蟹,97,6531.75
1009,雲林縣,64202,遠海梭子蟹,98,4134
1009,雲林縣,64202,遠海梭子蟹,99,3861
1009,雲林縣,64202,遠海梭子蟹,100,4567.5
1009,雲林縣,64202,遠海梭子蟹,101,3206
1009,雲林縣,64202,遠海梭子蟹,102,3118.5
1009,雲林縣,64202,遠海梭子蟹,103,2937
1009,雲林縣,64202,遠海梭子蟹,104,2559
1009,雲林縣,64202,遠海梭子蟹,105,3310.65
1009,雲林縣,64202,遠海梭子蟹,106,1529
1009,雲林縣,64299,其他蟳蟹類,92,3331.20643
1009,雲林縣,64299,其他蟳蟹類,93,3000.5454
1009,雲林縣,64299,其他蟳蟹類,94,359.50965
1009,雲林縣,64299,其他蟳蟹類,95,881.91645
1009,雲林縣,64299,其他蟳蟹類,96,1439.8491
1009,雲林縣,64299,其他蟳蟹類,97,6155.2
1009,雲林縣,64299,其他蟳蟹類,98,543.66
1009,雲林縣,64299,其他蟳蟹類,99,1909.38
1009,雲林縣,64299,其他蟳蟹類,100,1705
1009,雲林縣,64299,其他蟳蟹類,101,5690.75
1009,雲林縣,64299,其他蟳蟹類,102,1857.8
1009,雲林縣,64299,其他蟳蟹類,103,2397.5
1009,雲林縣,64299,其他蟳蟹類,104,1607.85
1009,雲林縣,64299,其他蟳蟹類,105,3058
1009,雲林縣,64299,其他蟳蟹類,106,3007.4
1009,雲林縣,65001,牡蠣,92,224712.8398
1009,雲林縣,65001,牡蠣,93,1064370.439
1009,雲林縣,65001,牡蠣,94,1051234.192
1009,雲林縣,65001,牡蠣,95,869783.8107
1009,雲林縣,65001,牡蠣,96,919703.115
1009,雲林縣,65001,牡蠣,97,1268228.28
1009,雲林縣,65001,牡蠣,98,1047600.796
1009,雲林縣,65001,牡蠣,99,2323374.3
1009,雲林縣,65001,牡蠣,100,2462950
1009,雲林縣,65001,牡蠣,101,1272600
1009,雲林縣,65001,牡蠣,102,1435125
1009,雲林縣,65001,牡蠣,103,1257600
1009,雲林縣,65001,牡蠣,104,1647844
1009,雲林縣,65001,牡蠣,105,1126600
1009,雲林縣,65001,牡蠣,106,1351500
1009,雲林縣,65002,文蛤,92,355917.8423
1009,雲林縣,65002,文蛤,93,291628.7204
1009,雲林縣,65002,文蛤,94,240177.6286
1009,雲林縣,65002,文蛤,95,358326.19
1009,雲林縣,65002,文蛤,96,773995.6741
1009,雲林縣,65002,文蛤,97,1674330.54
1009,雲林縣,65002,文蛤,98,1641370.96
1009,雲林縣,65002,文蛤,99,2169305.15
1009,雲林縣,65002,文蛤,100,2058740.812
1009,雲林縣,65002,文蛤,101,1764498.996
1009,雲林縣,65002,文蛤,102,2328605.1
1009,雲林縣,65002,文蛤,103,2150109.44
1009,雲林縣,65002,文蛤,104,2629959.85
1009,雲林縣,65002,文蛤,105,1281237.485
1009,雲林縣,65002,文蛤,106,2670136.5
1009,雲林縣,65010,臺灣蜆,92,91819.29948
1009,雲林縣,65010,臺灣蜆,93,80477.8456
1009,雲林縣,65010,臺灣蜆,94,18033.8762
1009,雲林縣,65010,臺灣蜆,95,6061.14
1009,雲林縣,65010,臺灣蜆,97,1005
1009,雲林縣,65010,臺灣蜆,98,2808
1009,雲林縣,65010,臺灣蜆,99,1900.8
1009,雲林縣,65010,臺灣蜆,100,424.512
1009,雲林縣,65010,臺灣蜆,101,296
1009,雲林縣,65010,臺灣蜆,105,4752
1009,雲林縣,65010,臺灣蜆,106,11583
1009,雲林縣,66000,蛙類,92,699.9282
1009,雲林縣,66000,蛙類,93,526.2978
1009,雲林縣,66000,蛙類,94,136.782
1009,雲林縣,66000,蛙類,95,151.086
1009,雲林縣,66000,蛙類,96,52.6
1009,雲林縣,66000,蛙類,97,44
1009,雲林縣,67001,鱉,92,20134.50395
1009,雲林縣,67001,鱉,93,6676.9815
1009,雲林縣,67001,鱉,94,3850.00175
1009,雲林縣,67001,鱉,95,506.16512
1009,雲林縣,67001,鱉,96,20178.4144
1009,雲林縣,67001,鱉,97,6855.5
1009,雲林縣,67001,鱉,98,6606.8
1009,雲林縣,67001,鱉,99,12116.25
1009,雲林縣,67001,鱉,100,1586.81
1009,雲林縣,67001,鱉,105,22744.7
1009,雲林縣,67001,鱉,106,1107.92981
1009,雲林縣,67002,鱉蛋,102,31227.5436
1009,雲林縣,67002,鱉蛋,103,28370.712
1009,雲林縣,67002,鱉蛋,104,20595
1009,雲林縣,67002,鱉蛋,105,13757.2
1009,雲林縣,67002,鱉蛋,106,11867.46848
1009,雲林縣,72000,其他水產動物,98,17.5
1009,雲林縣,73201,龍鬚菜,92,39440.94
1009,雲林縣,73201,龍鬚菜,93,32809.605
1009,雲林縣,73201,龍鬚菜,94,6150
1009,雲林縣,73201,龍鬚菜,95,510.585
1009,雲林縣,73201,龍鬚菜,96,20243.951
1009,雲林縣,73201,龍鬚菜,97,16813.232
1009,雲林縣,73201,龍鬚菜,98,27921.25
1009,雲林縣,73201,龍鬚菜,99,5618.2
1009,雲林縣,73201,龍鬚菜,100,7888.4325
1009,雲林縣,73201,龍鬚菜,101,8893.35
1009,雲林縣,73201,龍鬚菜,102,9516.573
1009,雲林縣,73201,龍鬚菜,103,950.4
1009,雲林縣,73201,龍鬚菜,104,960.3
1009,雲林縣,73201,龍鬚菜,105,573.3
1009,雲林縣,73201,龍鬚菜,106,1019.0895
1010,嘉義縣,01001,吳郭魚類,92,598430.2504
1010,嘉義縣,01001,吳郭魚類,93,564043.9158
1010,嘉義縣,01001,吳郭魚類,94,566227.6865
1010,嘉義縣,01001,吳郭魚類,95,564503.5049
1010,嘉義縣,01001,吳郭魚類,96,884965.44
1010,嘉義縣,01001,吳郭魚類,97,1064699.071
1010,嘉義縣,01001,吳郭魚類,98,909010.51
1010,嘉義縣,01001,吳郭魚類,99,933626.2586
1010,嘉義縣,01001,吳郭魚類,100,893654.9394
1010,嘉義縣,01001,吳郭魚類,101,1071684.677
1010,嘉義縣,01001,吳郭魚類,102,999714.668
1010,嘉義縣,01001,吳郭魚類,103,1196379.822
1010,嘉義縣,01001,吳郭魚類,104,1258853.847
1010,嘉義縣,01001,吳郭魚類,105,791487.175
1010,嘉義縣,01001,吳郭魚類,106,935986.1215
1010,嘉義縣,02001,鯉魚,92,19982.512
1010,嘉義縣,02001,鯉魚,93,7538.7257
1010,嘉義縣,02001,鯉魚,94,4962.912
1010,嘉義縣,02001,鯉魚,95,4015.795
1010,嘉義縣,02001,鯉魚,96,4403.182
1010,嘉義縣,02001,鯉魚,97,5429.0005
1010,嘉義縣,02001,鯉魚,98,6528.83
1010,嘉義縣,02001,鯉魚,99,5323.1247
1010,嘉義縣,02001,鯉魚,100,18260.3042
1010,嘉義縣,02001,鯉魚,101,2453.172
1010,嘉義縣,02001,鯉魚,102,2160.07999
1010,嘉義縣,02001,鯉魚,103,2867.0148
1010,嘉義縣,02001,鯉魚,104,1519.95
1010,嘉義縣,02001,鯉魚,105,973.51
1010,嘉義縣,02001,鯉魚,106,1999.9275
1010,嘉義縣,02002,鯽魚,92,33323.507
1010,嘉義縣,02002,鯽魚,93,28314.656
1010,嘉義縣,02002,鯽魚,94,45623.5044
1010,嘉義縣,02002,鯽魚,95,28546.6956
1010,嘉義縣,02002,鯽魚,96,25762.243
1010,嘉義縣,02002,鯽魚,97,25974.341
1010,嘉義縣,02002,鯽魚,98,16943.465
1010,嘉義縣,02002,鯽魚,99,30096.4955
1010,嘉義縣,02002,鯽魚,100,34122.3084
1010,嘉義縣,02002,鯽魚,101,31812.7919
1010,嘉義縣,02002,鯽魚,102,24682.2424
1010,嘉義縣,02002,鯽魚,103,28729.3298
1010,嘉義縣,02002,鯽魚,104,28170.568
1010,嘉義縣,02002,鯽魚,105,28849.803
1010,嘉義縣,02002,鯽魚,106,42521.4514
1010,嘉義縣,02003,草魚,92,56707.8794
1010,嘉義縣,02003,草魚,93,55027.4292
1010,嘉義縣,02003,草魚,94,58911.3
1010,嘉義縣,02003,草魚,95,48034.9626
1010,嘉義縣,02003,草魚,96,55283.59
1010,嘉義縣,02003,草魚,97,43285.64157
1010,嘉義縣,02003,草魚,98,43455.82
1010,嘉義縣,02003,草魚,99,52047.831
1010,嘉義縣,02003,草魚,100,40003.9743
1010,嘉義縣,02003,草魚,101,29155.579
1010,嘉義縣,02003,草魚,102,27641.7755
1010,嘉義縣,02003,草魚,103,25544.8464
1010,嘉義縣,02003,草魚,104,32453.817
1010,嘉義縣,02003,草魚,105,25830.086
1010,嘉義縣,02003,草魚,106,22025.17132
1010,嘉義縣,02004,青魚,92,10268.9
1010,嘉義縣,02004,青魚,93,13161.33
1010,嘉義縣,02004,青魚,94,11281.3896
1010,嘉義縣,02004,青魚,95,10965.914
1010,嘉義縣,02004,青魚,96,8771.95
1010,嘉義縣,02004,青魚,97,4815.315
1010,嘉義縣,02004,青魚,98,4817.3
1010,嘉義縣,02004,青魚,99,19962.211
1010,嘉義縣,02004,青魚,100,21098.6304
1010,嘉義縣,02004,青魚,101,2003.351
1010,嘉義縣,02004,青魚,102,125.77994
1010,嘉義縣,02004,青魚,103,232.7727
1010,嘉義縣,02004,青魚,104,173.406
1010,嘉義縣,02004,青魚,105,210.888
1010,嘉義縣,02004,青魚,106,527.277
1010,嘉義縣,02006,白鰱,92,0.875
1010,嘉義縣,02006,白鰱,93,870
1010,嘉義縣,02006,白鰱,95,23.25
1010,嘉義縣,02006,白鰱,100,9.375
1010,嘉義縣,03001,日本鰻鱺,92,2880944.4
1010,嘉義縣,03001,日本鰻鱺,93,2666107.2
1010,嘉義縣,03001,日本鰻鱺,94,3576902
1010,嘉義縣,03001,日本鰻鱺,95,3243512.4
1010,嘉義縣,03001,日本鰻鱺,96,2780091.1
1010,嘉義縣,03001,日本鰻鱺,97,863198.7957
1010,嘉義縣,03001,日本鰻鱺,98,1171283
1010,嘉義縣,03001,日本鰻鱺,99,1788337.759
1010,嘉義縣,03001,日本鰻鱺,100,1562357.817
1010,嘉義縣,03001,日本鰻鱺,101,717967.09
1010,嘉義縣,03001,日本鰻鱺,102,612802.4
1010,嘉義縣,03001,日本鰻鱺,103,356355.6347
1010,嘉義縣,03001,日本鰻鱺,104,155924.001
1010,嘉義縣,03001,日本鰻鱺,105,375992.292
1010,嘉義縣,03001,日本鰻鱺,106,579907.23
1010,嘉義縣,03002,花鰻鱺,103,3944
1010,嘉義縣,03099,其他鰻,105,750
1010,嘉義縣,04001,淡水鯰,92,8232.96
1010,嘉義縣,04001,淡水鯰,93,12641.5
1010,嘉義縣,04001,淡水鯰,94,9744
1010,嘉義縣,04001,淡水鯰,95,8113.5
1010,嘉義縣,04001,淡水鯰,96,13122.5
1010,嘉義縣,04001,淡水鯰,97,78.2
1010,嘉義縣,04001,淡水鯰,98,76.5
1010,嘉義縣,04001,淡水鯰,99,108.1
1010,嘉義縣,05001,大口黑鱸,103,51308.12
1010,嘉義縣,05001,大口黑鱸,104,15897.6
1010,嘉義縣,05001,大口黑鱸,105,30456
1010,嘉義縣,05001,大口黑鱸,106,14696.5
1010,嘉義縣,05002,日本花鱸,103,921052.5828
1010,嘉義縣,05002,日本花鱸,104,863441.982
1010,嘉義縣,05002,日本花鱸,105,739258.704
1010,嘉義縣,05002,日本花鱸,106,647888.5438
1010,嘉義縣,05004,尖吻鱸,103,255092.6279
1010,嘉義縣,05004,尖吻鱸,104,739251.865
1010,嘉義縣,05004,尖吻鱸,105,313343.8742
1010,嘉義縣,05004,尖吻鱸,106,322381.6644
1010,嘉義縣,0500X,鱸魚,92,109116
1010,嘉義縣,0500X,鱸魚,93,188072.93
1010,嘉義縣,0500X,鱸魚,94,127134.5618
1010,嘉義縣,0500X,鱸魚,95,124251.568
1010,嘉義縣,0500X,鱸魚,96,174683.562
1010,嘉義縣,0500X,鱸魚,97,225133.6832
1010,嘉義縣,0500X,鱸魚,98,168351.82
1010,嘉義縣,0500X,鱸魚,99,638381.705
1010,嘉義縣,0500X,鱸魚,100,917348.41
1010,嘉義縣,0500X,鱸魚,101,967094.755
1010,嘉義縣,0500X,鱸魚,102,1482718.71
1010,嘉義縣,05099,其他鱸魚,103,172699.248
1010,嘉義縣,05099,其他鱸魚,104,62442.713
1010,嘉義縣,05099,其他鱸魚,105,148803.46
1010,嘉義縣,05099,其他鱸魚,106,154713.38
1010,嘉義縣,06001,泥鰍,93,23.7
1010,嘉義縣,07001,錦鯉與金魚,101,2145.1
1010,嘉義縣,07002,觀賞性慈鯛,101,166.6
1010,嘉義縣,07099,其他觀賞魚,99,22707.13599
1010,嘉義縣,07099,其他觀賞魚,100,16145.99195
1010,嘉義縣,07099,其他觀賞魚,101,15471.52427
1010,嘉義縣,07099,其他觀賞魚,102,16115.79153
1010,嘉義縣,07099,其他觀賞魚,103,15052
1010,嘉義縣,07099,其他觀賞魚,104,36246
1010,嘉義縣,07099,其他觀賞魚,105,37311.5
1010,嘉義縣,07099,其他觀賞魚,106,58071.25
1010,嘉義縣,10001,虱目魚,92,290639.4
1010,嘉義縣,10001,虱目魚,93,420004
1010,嘉義縣,10001,虱目魚,94,404286.344
1010,嘉義縣,10001,虱目魚,95,375195.152
1010,嘉義縣,10001,虱目魚,96,367066.269
1010,嘉義縣,10001,虱目魚,97,484722.403
1010,嘉義縣,10001,虱目魚,98,246002
1010,嘉義縣,10001,虱目魚,99,411211.54
1010,嘉義縣,10001,虱目魚,100,566689.0432
1010,嘉義縣,10001,虱目魚,101,442759.1815
1010,嘉義縣,10001,虱目魚,102,357396.2693
1010,嘉義縣,10001,虱目魚,103,1059124.505
1010,嘉義縣,10001,虱目魚,104,506317.4934
1010,嘉義縣,10001,虱目魚,105,575449.0368
1010,嘉義縣,10001,虱目魚,106,653889.5143
1010,嘉義縣,12004,黑棘鯛,92,51535.3704
1010,嘉義縣,12004,黑棘鯛,93,44324.0636
1010,嘉義縣,12004,黑棘鯛,94,46493.5172
1010,嘉義縣,12004,黑棘鯛,95,57774.77
1010,嘉義縣,12004,黑棘鯛,96,53831.0408
1010,嘉義縣,12004,黑棘鯛,97,40371.8958
1010,嘉義縣,12004,黑棘鯛,98,29130.839
1010,嘉義縣,12004,黑棘鯛,99,39497.483
1010,嘉義縣,12004,黑棘鯛,100,56425.403
1010,嘉義縣,12004,黑棘鯛,101,72236.1734
1010,嘉義縣,12004,黑棘鯛,102,39590.10553
1010,嘉義縣,12004,黑棘鯛,103,26246.9421
1010,嘉義縣,12004,黑棘鯛,104,22409.0815
1010,嘉義縣,12004,黑棘鯛,105,23479.27551
1010,嘉義縣,12004,黑棘鯛,106,22632.393
1010,嘉義縣,12099,其他鯛,92,46112
1010,嘉義縣,12099,其他鯛,93,77308.98
1010,嘉義縣,12099,其他鯛,94,61412.666
1010,嘉義縣,12099,其他鯛,95,37397.808
1010,嘉義縣,12099,其他鯛,96,16492.545
1010,嘉義縣,12099,其他鯛,97,15924.5
1010,嘉義縣,12099,其他鯛,98,16171.165
1010,嘉義縣,12099,其他鯛,99,21977.072
1010,嘉義縣,12099,其他鯛,100,24297.6162
1010,嘉義縣,12099,其他鯛,101,27157.1118
1010,嘉義縣,12099,其他鯛,102,37513.864
1010,嘉義縣,12099,其他鯛,103,41657.14
1010,嘉義縣,12099,其他鯛,104,41341.625
1010,嘉義縣,12099,其他鯛,105,39953.295
1010,嘉義縣,12099,其他鯛,106,43792.038
1010,嘉義縣,15002,小黃魚,92,6.384
1010,嘉義縣,15002,小黃魚,102,653.4976
1010,嘉義縣,15002,小黃魚,103,696.464
1010,嘉義縣,15002,小黃魚,104,1443.387
1010,嘉義縣,15002,小黃魚,105,819.72
1010,嘉義縣,15002,小黃魚,106,1055.032
1010,嘉義縣,15004,白姑魚,92,210.39116
1010,嘉義縣,15004,白姑魚,93,1348.02577
1010,嘉義縣,15004,白姑魚,94,1135.87463
1010,嘉義縣,15004,白姑魚,95,1101.065
1010,嘉義縣,15004,白姑魚,96,726.63492
1010,嘉義縣,15004,白姑魚,97,5145.156
1010,嘉義縣,15004,白姑魚,98,6855.3747
1010,嘉義縣,15004,白姑魚,99,13420.596
1010,嘉義縣,15004,白姑魚,100,7730.46
1010,嘉義縣,15004,白姑魚,101,7603.82524
1010,嘉義縣,15004,白姑魚,102,8256.32741
1010,嘉義縣,15004,白姑魚,103,8697.16544
1010,嘉義縣,15004,白姑魚,104,6138.596
1010,嘉義縣,15004,白姑魚,105,5530.348
1010,嘉義縣,15004,白姑魚,106,3026.286
1010,嘉義縣,15005,鮸魚,101,4.266
1010,嘉義縣,15005,鮸魚,102,104.31
1010,嘉義縣,15005,鮸魚,103,99.155
1010,嘉義縣,15005,鮸魚,104,367.17338
1010,嘉義縣,15005,鮸魚,105,54.036
1010,嘉義縣,15005,鮸魚,106,6.40764
1010,嘉義縣,15006,紅牙(魚或),106,5988.83
1010,嘉義縣,15099,其他石首魚,92,1026.032
1010,嘉義縣,15099,其他石首魚,93,25.92
1010,嘉義縣,15099,其他石首魚,103,650.48
1010,嘉義縣,21000,鬚鯛科,101,67.2
1010,嘉義縣,21000,鬚鯛科,102,353.33519
1010,嘉義縣,21000,鬚鯛科,104,27.104
1010,嘉義縣,21000,鬚鯛科,105,59.568
1010,嘉義縣,21000,鬚鯛科,106,106.492
1010,嘉義縣,26001,瑪拉巴石斑,105,4550
1010,嘉義縣,26001,瑪拉巴石斑,106,1515.618
1010,嘉義縣,26002,點帶石斑,103,24575.4
1010,嘉義縣,26002,點帶石斑,105,34800.22
1010,嘉義縣,26002,點帶石斑,106,2592
1010,嘉義縣,26003,鞍帶石斑魚,103,36777.246
1010,嘉義縣,26003,鞍帶石斑魚,104,105731.2
1010,嘉義縣,26003,鞍帶石斑魚,105,14820
1010,嘉義縣,26003,鞍帶石斑魚,106,149852.977
1010,嘉義縣,26006,花斑刺鰓鮨,104,644
1010,嘉義縣,2600X,鱠,92,74068.75
1010,嘉義縣,2600X,鱠,93,160449.628
1010,嘉義縣,2600X,鱠,94,73110.168
1010,嘉義縣,2600X,鱠,95,55310.112
1010,嘉義縣,2600X,鱠,96,54653.65
1010,嘉義縣,2600X,鱠,97,68847.292
1010,嘉義縣,2600X,鱠,98,20464.13
1010,嘉義縣,2600X,鱠,99,12386.9533
1010,嘉義縣,2600X,鱠,100,49908.316
1010,嘉義縣,2600X,鱠,101,517984.468
1010,嘉義縣,2600X,鱠,102,119704.3462
1010,嘉義縣,26099,其他石斑,103,33716.5
1010,嘉義縣,26099,其他石斑,104,6959.846
1010,嘉義縣,26099,其他石斑,105,22579.898
1010,嘉義縣,26099,其他石斑,106,8613.732
1010,嘉義縣,29000,合齒魚科,97,438.219
1010,嘉義縣,29000,合齒魚科,98,232.105
1010,嘉義縣,29000,合齒魚科,99,432.972
